192.168.176.1 - - [18/Feb/2025:00:37:20 +0000] "HEAD /static/admin/css/base.css HTTP/1.1" 200 0 "-" "curl/8.9.1"
192.168.192.1 - - [18/Feb/2025:00:38:40 +0000] "GET /static/admin/css/base.css HTTP/1.1" 200 22092 "-" "curl/8.9.1"
192.168.192.1 - - [18/Feb/2025:00:39:01 +0000] "GET /static/admin/css/ HTTP/1.1" 200 1833 "-" "curl/8.9.1"
192.168.192.1 - - [18/Feb/2025:00:40:18 +0000] "HEAD /admin/login/ HTTP/1.1" 400 0 "-" "curl/8.9.1"
192.168.192.1 - - [18/Feb/2025:00:41:42 +0000] "HEAD /admin/login/ HTTP/1.1" 200 0 "-" "curl/8.9.1"
192.168.192.1 - - [18/Feb/2025:00:42:08 +0000] "HEAD /static/admin/css/login.css HTTP/1.1" 200 0 "-" "curl/8.9.1"
192.168.208.1 - - [18/Feb/2025:00:45:14 +0000] "HEAD /admin/login/ HTTP/1.1" 200 0 "-" "curl/8.9.1"
192.168.208.1 - - [18/Feb/2025:00:45:14 +0000] "HEAD /admin/login/ HTTP/1.1" 200 0 "-" "curl/8.9.1"
192.168.208.1 - - [18/Feb/2025:00:45:44 +0000] "HEAD /static/admin/css/login.css HTTP/1.1" 200 0 "-" "curl/8.9.1"
137.184.8.118 - - [18/Feb/2025:00:50:22 +0000] "HEAD /admin/login/ HTTP/1.1" 200 0 "-" "curl/8.9.1"
104.219.196.2 - - [18/Feb/2025:00:51:02 +0000] "GET /admin/login/ HTTP/1.1" 200 4147 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
104.219.196.2 - - [18/Feb/2025:00:51:02 +0000] "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2804 "http://137.184.8.118:8080/admin/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
104.219.196.2 - - [18/Feb/2025:00:51:02 +0000] "GET /static/admin/css/base.css HTTP/1.1" 200 22092 "http://137.184.8.118:8080/admin/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
104.219.196.2 - - [18/Feb/2025:00:51:02 +0000] "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2810 "http://137.184.8.118:8080/admin/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
104.219.196.2 - - [18/Feb/2025:00:51:02 +0000] "GET /static/admin/css/login.css HTTP/1.1" 200 951 "http://137.184.8.118:8080/admin/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
104.219.196.2 - - [18/Feb/2025:00:51:02 +0000] "GET /static/admin/css/responsive.css HTTP/1.1" 200 17972 "http://137.184.8.118:8080/admin/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
104.219.196.2 - - [18/Feb/2025:00:51:02 +0000] "GET /static/admin/js/theme.js HTTP/1.1" 200 1653 "http://137.184.8.118:8080/admin/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
104.219.196.2 - - [18/Feb/2025:00:51:02 +0000] "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063 "http://137.184.8.118:8080/admin/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
104.219.196.2 - - [18/Feb/2025:00:51:03 +0000] "GET /favicon.ico HTTP/1.1" 404 3198 "http://137.184.8.118:8080/admin/login/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
8.41.221.49 - - [18/Feb/2025:01:04:21 +0000] "GET / HTTP/1.1" 200 6458 "-" "Mozilla/5.0 Firefox/33.0" "-"
8.41.221.49 - - [18/Feb/2025:01:04:21 +0000] "GET /robots.txt HTTP/1.1" 301 169 "-" "python-requests/2.32.3" "-"
8.41.221.49 - - [18/Feb/2025:01:04:21 +0000] "GET /robots.txt HTTP/1.1" 404 3200 "-" "python-requests/2.32.3" "-"
8.41.221.49 - - [18/Feb/2025:01:04:22 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 Firefox/33.0" "-"
8.41.221.49 - - [18/Feb/2025:01:04:22 +0000] "GET / HTTP/1.1" 200 6458 "-" "Mozilla/5.0 Firefox/33.0" "-"
66.249.79.173 - - [18/Feb/2025:01:06:22 +0000] "GET /robots.txt HTTP/1.1" 301 169 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
66.249.79.162 - - [18/Feb/2025:01:06:22 +0000] "GET /robots.txt HTTP/1.1" 404 3208 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
66.249.79.173 - - [18/Feb/2025:01:06:22 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
66.249.79.164 - - [18/Feb/2025:01:06:23 +0000] "GET / HTTP/1.1" 200 6466 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
66.249.79.162 - - [18/Feb/2025:01:06:34 +0000] "GET /static/css/style.css HTTP/1.1" 200 2253 "https://www.gamesctrls.com/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
66.249.79.162 - - [18/Feb/2025:01:06:34 +0000] "GET /static/images/customizable.svg HTTP/1.1" 200 262 "https://www.gamesctrls.com/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
66.249.79.162 - - [18/Feb/2025:01:06:35 +0000] "GET /static/images/durable.svg HTTP/1.1" 200 180 "https://www.gamesctrls.com/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
66.249.79.162 - - [18/Feb/2025:01:06:35 +0000] "GET /static/images/precision.svg HTTP/1.1" 200 223 "https://www.gamesctrls.com/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
66.249.79.172 - - [18/Feb/2025:01:06:59 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
66.249.79.172 - - [18/Feb/2025:01:06:59 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
66.249.79.162 - - [18/Feb/2025:01:07:00 +0000] "GET / HTTP/1.1" 200 6466 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
66.249.79.162 - - [18/Feb/2025:01:07:00 +0000] "GET / HTTP/1.1" 200 6466 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
66.249.79.162 - - [18/Feb/2025:01:07:01 +0000] "GET / HTTP/1.1" 200 6466 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
66.249.79.162 - - [18/Feb/2025:01:07:02 +0000] "GET /static/images/precision.svg HTTP/1.1" 200 223 "https://www.gamesctrls.com/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/133.0.6943.53 Safari/537.36" "-"
66.249.79.162 - - [18/Feb/2025:01:07:03 +0000] "GET /static/images/durable.svg HTTP/1.1" 200 180 "https://www.gamesctrls.com/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
66.249.79.162 - - [18/Feb/2025:01:07:03 +0000] "GET /static/css/style.css HTTP/1.1" 200 2253 "https://www.gamesctrls.com/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/133.0.6943.53 Safari/537.36" "-"
66.249.79.162 - - [18/Feb/2025:01:07:04 +0000] "GET /static/images/durable.svg HTTP/1.1" 200 180 "https://www.gamesctrls.com/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/133.0.6943.53 Safari/537.36" "-"
66.249.79.162 - - [18/Feb/2025:01:07:04 +0000] "GET /static/images/precision.svg HTTP/1.1" 200 223 "https://www.gamesctrls.com/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
66.249.79.162 - - [18/Feb/2025:01:07:05 +0000] "GET /static/css/style.css HTTP/1.1" 200 2253 "https://www.gamesctrls.com/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
66.249.79.162 - - [18/Feb/2025:01:07:05 +0000] "GET / HTTP/1.1" 200 6466 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
66.249.79.162 - - [18/Feb/2025:01:07:06 +0000] "GET /static/images/customizable.svg HTTP/1.1" 200 262 "https://www.gamesctrls.com/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/133.0.6943.53 Safari/537.36" "-"
66.249.79.162 - - [18/Feb/2025:01:07:06 +0000] "GET /static/images/customizable.svg HTTP/1.1" 200 262 "https://www.gamesctrls.com/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
66.249.79.162 - - [18/Feb/2025:01:07:09 +0000] "GET /static/images/favicon.png HTTP/1.1" 200 55 "-" "Googlebot-Image/1.0" "-"
66.249.79.162 - - [18/Feb/2025:01:07:12 +0000] "GET /favicon.ico HTTP/1.1" 404 3210 "-" "Googlebot-Image/1.0" "-"
66.249.79.162 - - [18/Feb/2025:01:07:15 +0000] "GET /favicon.ico HTTP/1.1" 404 3210 "-" "Googlebot-Image/1.0" "-"
104.219.196.2 - - [18/Feb/2025:01:08:34 +0000] "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0 "https://gamesctrls.com/admin/login/?next=/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:34 +0000] "GET /admin/ HTTP/1.1" 200 8713 "https://gamesctrls.com/admin/login/?next=/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:34 +0000] "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441 "https://gamesctrls.com/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:34 +0000] "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331 "https://gamesctrls.com/static/admin/css/base.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:35 +0000] "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380 "https://gamesctrls.com/static/admin/css/base.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:37 +0000] "GET /admin/products/controller/ HTTP/1.1" 200 17554 "https://gamesctrls.com/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:37 +0000] "GET /static/admin/css/changelists.css HTTP/1.1" 200 6878 "https://gamesctrls.com/admin/products/controller/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:37 +0000] "GET /static/admin/css/forms.css HTTP/1.1" 200 8794 "https://gamesctrls.com/admin/products/controller/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:37 +0000] "GET /admin/jsi18n/ HTTP/1.1" 200 3342 "https://gamesctrls.com/admin/products/controller/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:37 +0000] "GET /static/admin/css/widgets.css HTTP/1.1" 200 11564 "https://gamesctrls.com/static/admin/css/forms.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:37 +0000] "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347 "https://gamesctrls.com/admin/products/controller/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:37 +0000] "GET /static/admin/js/core.js HTTP/1.1" 200 6208 "https://gamesctrls.com/admin/products/controller/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:37 +0000] "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9097 "https://gamesctrls.com/admin/products/controller/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:37 +0000] "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 200 87533 "https://gamesctrls.com/admin/products/controller/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:37 +0000] "GET /static/admin/js/actions.js HTTP/1.1" 200 8076 "https://gamesctrls.com/admin/products/controller/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:38 +0000] "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531 "https://gamesctrls.com/admin/products/controller/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:38 +0000] "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887 "https://gamesctrls.com/admin/products/controller/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:38 +0000] "GET /static/admin/img/search.svg HTTP/1.1" 200 458 "https://gamesctrls.com/admin/products/controller/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:38 +0000] "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 200 163184 "https://gamesctrls.com/admin/products/controller/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:38 +0000] "GET /static/admin/js/filters.js HTTP/1.1" 200 978 "https://gamesctrls.com/admin/products/controller/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:38 +0000] "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581 "https://gamesctrls.com/static/admin/css/base.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
104.219.196.2 - - [18/Feb/2025:01:08:38 +0000] "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331 "https://gamesctrls.com/static/admin/css/base.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36" "-"
